attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,average,good,poor,0,18949176,0,,poor,2,PHYS280,"Professor is boring, but really knows his stuff. Class is kinda lengthy and boring because most of his materials are online. What I really don't like about this class are the TAs. They are super strict on grading and are very unhelpful. Do not take this class as your adv. comp.",08/24/2011,4,4.0,,1,Sorta interested,1.5,1.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,17354925,0,,good,5,PHYS280,It is true that you dont have to go to class to get an A. But only those who comes to class with passion would grasp the true essence of this class. And the passion usually differentiates an A earner and a person who will actually achieve success in the future!!,06/21/2010,2,2.0,,5,Really into it,5,5.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,average,0,16346163,0,,average,3,PHYS280,"A fantastic opportunity to learn from the only Nobel Prize nominee in the world to wear the same shirt every day of the year. At the very least, you get to see him do the Plutonium Dance after the first test.",11/10/2009,2,2.0,,2,Low,2.5,2.5,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,poor,average,0,14515924,0,,average,2,PHYS280,"Easy class for fulfilling the Advanced Comp requirement; ridiculously easy grading scale and lectures are not mandatory. Some work required on the papers, but bombed the midterm and still got an A in the class.",05/23/2008,1,1.0,,3,Really into it,2.5,2.5,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,good,0,14421415,0,,good,4,PHYS280,"EASY! This class has a tremendous curve, and it isn't difficult to begin with.  Lecture is not necessary at all but if you are interested in the material it isn't too boring.  I did little work and got an easy A.",05/07/2008,1,1.0,,5,Really into it,4.5,4.5,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,poor,poor,0,13112002,0,,poor,2,PHYS280,"One of the easiest classes I've taken in college.  Didn't go to lecture after the first few weeks, didn't hurt me at all.  Professor is INCREDIBLY boring, but that didn't matter seeing as I didn't go to class.  Curve is fantastic in a class that probably doesn't even need one.",05/04/2007,1,1.0,,1,Really into it,1.5,1.5,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,12360412,0,,poor,1,PHYS280,No Comments,11/04/2006,4,4.0,,2,Really into it,1.5,1.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,average,0,11547869,0,,poor,2,PHYSICS380,"Very Boring. Very very boring I fell asleep in every lecture. He had one shining moment when he spoke about the Nobel prize and how it was rigged, he never stated that he lost the prize but it was pretty evident that he though he got shafted it was very amusing nonetheless. He is a smart man but very boring and longwinded he also has no sense of vo",03/06/2006,2,2.0,,2,It's my life,2,2.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,average,0,10007016,0,,average,4,PHYS180,"He is actually one of the more interesting professors I've had. I don't think he's trying to be condescending at all, at least I didn't interpret it that way. He is the smartest and most accomplished prof I've had so far- which is great but he doesn't have alot of time to deal with students 1 on 1. He's very blunt, but I wouldn't say condescending",07/09/2005,2,2.0,,2,Really into it,3,3.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,average,0,3861470,0,,average,3,280,"He is quite smart but he acts like an ass.  He comes off as quite condicending.  He was rude to the other profs who taught with him, always butt in when they were talking.  Acted like he was too good to deal with the students.  Tests in the class decent but lecture became a joke after awhile.  Nobody came and it got tedious to sit through.",05/15/2005,3,3.0,,2,Really into it,2.5,2.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,poor,poor,poor,0,2974868,0,,poor,1,PHYS598AST,"This man is a scourge upon the realm of science and general humanity as well.  His lectures bore and annoy, while his general demeanor is spiteful.  Generally, he reveals a mix of ignorance, negligence, and arrogance in the classroom.  I urge you, at all costs, DO NOT TAKE THIS MAN'S CLASS!",12/10/2004,1,1.0,,1,Really into it,1,1.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,poor,average,poor,0,2597658,0,,poor,1,598AST,"Has completely killed my interest in astrophysics. Everything he says comes straight out of the book. He is condescending towards students, and he bores me to death. Glosses over detailed derivations, but spends too much time on trivial calculations (ie 1-1=0!)",10/26/2004,2,2.0,,1,It's my life,1,1.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,good,0,2314629,0,,good,5,PHYS180,"This guy knows his stuff. I wouldn't call him condescending per se. He is obviously quite self-conscious... had a couple of annoying movements that could be attributed to that. More than anything, he is merciful, in my opinion.",07/14/2004,1,1.0,,5,N/A,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,average,0,2197162,0,,average,4,PHYCS180,hes ok. dont go to lecture or buy the books. what made me mad was that hes so condescending. i feel that he despises his students. especially their questions. he wants them to speak and then shoots them down. he does that to his head TA Gopi too.,05/27/2004,1,1.0,,2,N/A,3,3.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
