attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,average,average,average,1,25613809,1,,poor,2,ECE408,"Took the class b/c he was co-author for textbook for ECE120/220, biggest college mistake ever. Shows no care about students, class information is extremely confusing(yes I had to rebook a flight). Materials were ok(with online lectures), overall course is poorly organized. To much regrets.",12/09/2015,3,3.0,,2,Meh,2,2.0,1,No,N/A,1112,Yes,,N/A,,person,person
Mandatory,average,good,poor,5,24266570,0,,poor,2,ECE198KL,"This was the worst class I have ever taken in my life. Sanjay shows no interest in helping his students and did not appear for half of the lectures; instead, he has his assistant cover for him. The class is horrendously disorganized to the point where some of our first exam was lost during grading. Absolutely unacceptable",01/11/2015,5,5.0,,1,Sorta interested,1.5,1.5,1,No,N/A,1112,Yes,,B+,,people,people
Not Mandatory,average,average,average,5,24168669,0,,poor,3,ECE198KL,The most poorly administered class I've ever taken.,12/22/2014,3,3.0,,1,It's my life,2,2.0,1,No,N/A,1112,Yes,,A,,people,people
N/A,average,good,poor,4,23987462,0,,poor,2,ECE198KL,A poorly designedstructured class overall. ,12/08/2014,4,4.0,,1,Low,1.5,1.5,1,Yes,N/A,1112,Yes,,N/A,,people,people
N/A,good,good,average,3,23512404,0,,good,5,ECE198KL,"He is too busy with off campus stuff clearly- never showed any interest in my questions and always was indifferent to student problems. Smart guy, but not invested in teaching.",08/08/2014,4,4.0,,2,Low,3.5,3.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
Mandatory,average,good,average,2,23304162,0,,average,3,ECE198KL,He never really answered my emails and he didn't seem to know what is going on in the class with the exams and MPs.,05/23/2014,5,5.0,,2,Low,2.5,2.5,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,average,0,22931812,4,,average,5,ECE190,Sanjay Patel is soooo cool! He is great to hear and great to talk to. And he oozes power and control in the class. I had a crush on him through the class!,03/21/2014,3,3.0,,1,Low,3,3.0,1,Yes,N/A,1112,N/A,,A,,people,people
N/A,good,average,good,0,16410813,3,,good,5,ECE190,The brightest of the ECE Department in Computing industry. Clear presentation and good explanations of concepts. Even my GrandMa can follow his lecture and pass the class with a B+. Don't try any other instructor over this one; you will get an F,11/21/2009,2,2.0,,4,It's my life,4.5,4.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,good,average,0,14566082,1,,good,4,ECE190,Well you have to read the book in order to get good grade. A lot work for a 100 level class,06/08/2008,4,4.0,,3,Low,3.5,3.5,1,No,N/A,1112,N/A,,N/A,,person,people
N/A,average,good,average,0,14205367,1,,average,3,ECE190,"The lectures he gives are ok. But then again i watch them online. However, when I went to office hours for help and was waved off and told that I was supposed to have to figure stuff out myself.  The class is not really structured for people who are not familiar with code editors. I had to figure vim by myself with no guidance from any ta or prof.",03/26/2008,5,5.0,,2,Sorta interested,2.5,2.5,1,Yes,N/A,1112,N/A,,N/A,,person,people
N/A,good,good,good,0,10462739,2,,good,5,ECE199ECE41,Favorite professor at the UIUC,09/29/2005,4,4.0,,5,Sorta interested,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,good,0,3802900,0,,good,5,ECE411,"Managed to keep me awake, a rare feat. He cares what students do above & beyond requirements. A team player, even with his students.",05/06/2005,1,1.0,,5,It's my life,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,average,0,2112030,0,,average,5,ECE290,"Knowledgeable, helpful during office hours, makes good lecture presentations.",05/08/2004,3,3.0,,1,N/A,3,3.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,800292,0,,good,5,ECE199SJP,"Knows his stuff, and explains thoroughly.",04/07/2003,3,3.0,,4,N/A,4.5,4.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
