attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,average,average,average,0,23331740,0,,average,3,ARCH272,"Personally a very nice person. Very friendly, easy going, and generally relaxed. In terms of teaching he is a bit hit-and-miss. Lectures are useless, critiques can be helpful but sometimes not. Best quality is his willingness to let you experiment and do your work how you wish. Overall great professor for a first year studio.",05/30/2014,2,2.0,,3,Really into it,3,3.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,22790000,0,,good,5,ARCH272,He is a good guy. Very kind and cares about his students.,01/24/2014,3,3.0,,5,Sorta interested,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,21679773,0,,good,5,ARCH272,He is a great professor and really wants his students to understand the material being taught. Take the time during studio and go to his office and get to know him. its worth it.,05/05/2013,3,3.0,,5,Really into it,5,5.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,good,good,good,0,19538494,1,,good,4,ARCH271,He was a very helpful and nice guy. He would take the time every class to make sure students were doing okay in their projects and learned everyone's name quickly. He is 100 times better than professor warren.,12/16/2011,4,4.0,,4,Really into it,4,4.0,1,No,N/A,1112,N/A,,N/A,,person,people
N/A,good,good,good,0,17914675,0,,good,4,ARCH271,He is very nice and learned everyones name very fast. He also is very helpful,12/11/2010,4,4.0,,5,Sorta interested,4.5,4.5,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,average,0,15927718,0,,average,2,ARCH272,"Paternal figure who knows a lot about design/aesthetics. His 272 course his helpful for architects: high relevance. But can be vague due to his use of aesthetic jargon. Overall, he cares, which is preferable to Warren's apathy.",06/03/2009,3,3.0,,4,Really into it,3,3.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,poor,poor,0,15694177,0,,poor,2,ARTF102,"Good guy, kind of a paternal figure. reminds me of ned flanders. OBSESSED with paper quality and line. Not extraordinarily helpful, but the class is pretty easy if you turn your assignments in on time.",04/23/2009,1,1.0,,1,Really into it,1.5,1.5,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,15624166,0,,poor,1,ARCH271,He grades unfairly. He like the old fashion type of art. His lectures are sooo boring. His assignments are useless and boring. He likes very big scale of work so that I spent so many money on printing. I learned nothing in his class.,04/08/2009,4,4.0,,1,Meh,1,1.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,good,good,0,15160137,0,,good,5,ARCH271,"First of all, Hamlin, as far as i know teaches soph level students that are learning the basics of design. this is what he does, he gives you the foundation that guides you in designing actual architecture in the future. and he does this well, he knows his stuff, and this is why the school hired him",12/11/2008,4,4.0,,5,It's my life,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,average,0,13077490,0,,average,4,ARCH272,"first, let's clear some things up. this man is not a professor; he has no architectural degree. he is merely a printmaster **** that licks the shoes of his fellow professor, PJ. he grades unfairly, and should not grade ar all since he is not accredited. i hate him with an inexplicable passion.",04/28/2007,3,3.0,,1,It's my life,2.5,2.5,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,poor,average,poor,0,13077443,0,,poor,1,ARCH272,"this man is a JOKE to the archiectural teaching profession.  he doesn't even have an architectural degree, and he teaches students it.  a joke to a school that is supposed to be well ranked in architecture. anything he tells yu should be disregarded because he will probably have the complete opposite opinoin next time he sees your project.",04/28/2007,3,3.0,,1,It's my life,1,1.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,13035493,0,,good,3,ARTF104,He's a great guy and a pretty good teacher but he likes to give out a lot of projects in a small amount of time.,04/19/2007,4,4.0,,4,Sorta interested,3.5,3.5,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,11233497,0,,good,4,LA280,No Comments,12/21/2005,3,3.0,,5,Really into it,4.5,4.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
