attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,poor,good,poor,0,25320873,0,,poor,1,ME360,Easy grader but ridiculous work load,11/01/2015,5,5.0,,1,Meh,1,1.0,1,No,N/A,1112,Yes,,A,,people,people
Not Mandatory,poor,good,poor,0,25150008,0,,poor,1,ME360,"Your best way to learn in this class is through the TAs. His lectures are long, boring, and don't provide any clarity on the subject matter. The homework assignments and exams are directly from the book and the material hardly ever changes. He's not helpful, but it's easy to pass due to his low grading scale. ",08/25/2015,4,4.0,,1,Low,1,1.0,1,Yes,N/A,1112,Yes,,N/A,,people,people
N/A,poor,average,poor,0,24649299,1,,poor,1,ME360,"This professor made me hate controls, which is actually a very important subject to understand. If you want to actually learn the material, teach yourself since he won't. You don't have to understand 90% of the material but you can still get a good grade since for tests and HW you just copy the provided example solutions with different numbers.",04/22/2015,3,3.0,,1,Sorta interested,1,1.0,1,Yes,N/A,1112,Yes,,N/A,,person,people
Not Mandatory,poor,good,poor,1,24318082,0,,poor,1,ME360,"Never met a man more out of touch with what's going on in his classroom.  From day 1, everyone is lost and never quite figures it out, and in the meantime he keeps rambling on about something while giving out assignments that take 10-20 hours to complete.  Grades fairly easily-if he didn't, there's no hope to pass. Take this class with someone else",01/21/2015,4,4.0,,1,Meh,1,1.0,1,Yes,N/A,1112,Yes,,B,,people,person
N/A,good,average,good,1,23631876,2,,good,4,ME360,"He isn't a bad professor, but the class is mainly self taught. Exams are easier than the other sections but expect a lot more homework. More work  Better grade tradeoff. ",10/06/2014,2,2.0,,4,Sorta interested,4,4.0,1,Yes,N/A,1112,Yes,,N/A,,people,person
Not Mandatory,poor,good,poor,2,23223325,0,,poor,1,ME360,"He's a nice guy, just out of touch and difficult to approach. Homeworks and exams are extremely long and boring, but straightforward-- you basically copy down the book examples using different numbers. Generous curve. Lecture is totally pointless-- he basically repeats the book verbatim.",05/12/2014,4,4.0,,2,Really into it,1.5,1.5,1,Yes,N/A,1112,N/A,,A-,,people,people
Mandatory,poor,good,poor,1,22422716,0,,poor,1,ME360,"Impressively worthless teaching strategy.  I have never worked so hard in a course but learned so very little.  Lectures are no more than rambling babbling of unorganized thoughts with no examples. This is essentially a self-taught course. Bentsman is entertaining at times and seems friendly, but incredibly arrogant and disconnected from students",12/03/2013,4,4.0,,1,Low,1,1.0,1,Yes,N/A,1112,N/A,,B+,,people,person
N/A,poor,good,poor,1,21329437,0,,poor,1,ME360AL2,"As I am writing this it 1:48 AM.  We've been working on it for days and if we don't finish, he'll make us drop the course. DO NOT TAKE THIS PROFESSOR!!",02/08/2013,5,5.0,,1,Meh,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,person
N/A,poor,good,poor,1,20946369,0,,poor,1,ME360,"This professor assigns at least 3x the work of the other section.  He adds material as he pleases and asks misleading, open ended, exam questions.  Avoid at all costs.",12/04/2012,5,5.0,,1,Sorta interested,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,person
N/A,good,average,good,0,20165364,11,,good,5,ME360,Best Professor on this campus!!,05/01/2012,2,2.0,,5,Sorta interested,5,5.0,3,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,average,1,18380587,0,,good,3,ME360,"I don't agree previous reviews except for that he really is a funny guy. Easy class since he gives examples for every homework which are pretty much the HW solutions, same for exams. He's a very nice guy. People dislike this class because it takes good effort to understand the material. But getting a good grade is easy even if you don't.",04/08/2011,2,2.0,,4,Meh,3.5,3.5,1,Yes,N/A,1112,N/A,,N/A,,people,person
N/A,average,good,poor,1,14239286,0,,poor,2,ME360,"Not good, test wasn't too bad but he never introduces what he is about to talk about. The topics covered and material for tests are very hard to study for and he always talks about applications that are so far beyond every person in the class that they are pointless.  If another teacher is available pick them.",04/03/2008,5,5.0,,1,Meh,1.5,1.5,1,No,N/A,1112,N/A,,N/A,,people,person
N/A,poor,good,poor,0,11788306,0,,poor,1,MESIGNALSCNTR,Horrific! the worst professor ever at the University of Illinois. Can't unsterstad squat from his lectures. His handouts are random. His exams are very difficult and follow a random distribution. I like when he cracks a joke only he understands. Very disorganized. He needs to focus on research and get away from teaching.,04/29/2006,5,5.0,,1,Really into it,1,1.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,good,good,0,10020269,0,,good,4,ME360,his tests are hard as hell.  but he's a hilarious professor; imagine a potato-shaped guy with a russian accent wearing elton-john rose-colored sunglasses talking about how he made missles back in the day.  if this guy did stand-up i would pay to see  him.,07/12/2005,5,5.0,,5,Low,4.5,4.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,3923696,1,,good,3,ME360,No Comments,05/25/2005,5,5.0,,4,Meh,3.5,3.5,1,N/A,N/A,1112,N/A,,N/A,,person,people
N/A,poor,average,poor,1,3324592,0,,poor,1,ME360,Bentsman's class is very frustrating.  I recieved an A-but learned very little.  He is very disconected from his students.,02/04/2005,3,3.0,,2,Really into it,1.5,1.5,1,N/A,N/A,1112,N/A,,N/A,,people,person
N/A,poor,good,poor,0,2756888,1,,poor,1,ME261CONTROLS,No Comments,11/16/2004,4,4.0,,1,Sorta interested,1,1.0,1,N/A,N/A,1112,N/A,,N/A,,person,people
