attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,average,average,average,0,3386774,0,,average,3,LAWANDSOCIETY,He wasn't that bad of a professor- note to all of you out there rating a 100-level poli sci class professor low because class is boring- all 100-level poli sci classes ARE boring!!  It has little to do with the prof.  I had him for a 300-level and he wasnt too bad....,02/23/2005,3,3.0,,3,It's my life,3,3.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,3268177,0,,poor,1,PS101,Do not take his class unless you want to die...,01/24/2005,5,5.0,,1,Really into it,1,1.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,3253620,0,,poor,1,PS101,he was so bad and really didnt care about anyone but him and his lunches at the Y. I hated him and his class and made me never want to be a politician.,01/20/2005,5,5.0,,1,Meh,1,1.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,3250232,0,,poor,1,PS101,HOrrible!!!,01/19/2005,5,5.0,,1,Low,1,1.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,poor,average,poor,0,3228537,0,,poor,1,PS101,If you are going to take PS 101 make sure NOT to get joe...the class was horrible...and boring...and trust me he has no compassion!,01/15/2005,3,3.0,,1,Really into it,1,1.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,3148360,0,,poor,1,PS150,terrible class,01/03/2005,4,4.0,,2,Really into it,1.5,1.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,3056388,0,,poor,1,PS101,BAD NEWS!!!  Lectures were incredibly boring and he's not that fair with grading.  DON'T TAKE HIS CLASSES!,12/17/2004,4,4.0,,1,Sorta interested,1,1.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,average,0,3056247,0,,average,3,PS101,No Comments,12/17/2004,3,3.0,,2,Sorta interested,2.5,2.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,average,0,2949309,0,,poor,2,PS101,JOE IS ABSENT MINDED.  HE WILL JUST GO OFF ON RANDOM THOUGHTS EVEN THOUGH HE BELIEVES HIS LECTURES ARE &quot;RIBBITING&quot; (YES HE REFERED TO THEM AS THAT).  HE TAKES HIS CLASS TOO SERIOUSLY AND ALTHOUGH I AM A POLI SCI MAJOR AND ENJOY POLITICS HE MAKES HIS CLASS MORE THAN IT SHOULD BE.,12/08/2004,3,3.0,,2,Sorta interested,2,2.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,average,0,2848070,0,,poor,1,PS101,Very controversial,11/28/2004,5,5.0,,3,Meh,2,2.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,2800057,0,,poor,1,PS101,"He is one of the most boring speakers I've ever seen. I once showed him what I was planning on writing my term paper on. He told me not to write about that topic and to write about something else. To make a long story short, I got a D on the paper & was told that the topic was too vague by the TAs!",11/20/2004,4,4.0,,2,It's my life,1.5,1.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,2782835,0,,good,4,PS101,"I like him. Hes my advisor too, and I think he's really helpful and so is my T.A.  He's good about extending due dates.  He's a nice guy, really into poli sci...",11/18/2004,2,2.0,,5,Really into it,4.5,4.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,poor,0,2653619,0,,poor,2,PUBPOLICY,"No matter what you do, do not, under any circumstances, let this man know or think you are a Republican. He's very pleased with himself, moreso than anybody in the class is with him. He chooses the most oppressively dull textbooks I have ever seen.",11/04/2004,4,4.0,,1,It's my life,1.5,1.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,2535973,0,,poor,2,POLSCI150,"Horrible. Has the condescending attitude of my worst teachers from Jr. High, is completely boring (I'd only come up from my crossword when he yelled), and seems to design his tests with the intent of 'tricking' students. Avoid.",10/11/2004,4,4.0,,2,Sorta interested,2,2.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,2365973,0,,poor,2,POLS150,"If you like Poli Sci, you'll do fine in his class....if you don't - find another class.",08/04/2004,4,4.0,,2,N/A,2,2.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,poor,0,2324210,0,,poor,2,ADVISEMENT,"Terrible advisor. When I told him my plans to go to law school, he tried to talk me out of it, probably because he hated being a lawyer and assumes the worst of everyone.  Very nice guy though, just don't listen to him.",07/18/2004,4,4.0,,1,N/A,1.5,1.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,2285964,0,,average,2,POLS250,"As a prof. he is intense in class and gives vauge essay topics.  As an advisor he has been no help at all, even rude at times.",06/30/2004,4,4.0,,3,N/A,2.5,2.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,average,0,2213856,0,,poor,1,POLS150,"If I had one day to live, I would go to this class because it would seem like I had lived a whole life by the time his boring, vague lecture was over.  good intentions, horrible teacher.",06/02/2004,4,4.0,,3,N/A,2,2.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,poor,average,0,2204189,0,,poor,2,ADVISEMENT,"He is also an advisor now.  He is a very nice guy, but he is somewhat of a dim bulb.  Make sure you know what all of the college requirements are and do not count on him to catch any errors; take all his &quot;advice&quot; with a grain of salt.",05/30/2004,1,1.0,,2,N/A,2,2.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,2123620,0,,poor,1,PS150,I concur with the previous statements towards Joe Hinchliffe.  Joe Blows,05/11/2004,5,5.0,,2,N/A,1.5,1.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
