attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,good,average,good,0,26719963,0,,good,5,PHYS212,"Stelzer is awesome! I thought the class was well organized and very reasonably graded. Lots of cool material, useful lectures, neat demos! He really cares about the class so it doesn't feel so impersonal in such a huge lecture.",06/12/2016,3,3.0,,5,N/A,5,5.0,1,No,Yes,1112,Yes,,A+,,people,people
Not Mandatory,good,good,good,0,26700241,0,,good,5,PHYS212,"I thought the class was pretty difficult, but honestly so many people have so many differing opinions on it that it can go any way for you. You either think its easy, or you really have to work for a good grade. Stelzer himself is the man - hilarious, good presenter, makes plenty of connections to applications, awesome demos. Lots of fun!",06/06/2016,4,4.0,,5,N/A,5,5.0,1,No,Yes,1112,Yes,,N/A,,people,people
Mandatory,good,poor,good,0,26463042,0,,good,5,PHYS212,awesome professor,05/04/2016,1,1.0,,5,N/A,5,5.0,1,No,N/A,1112,Yes,,A,,people,people
Mandatory,good,poor,good,1,26246525,0,,good,5,PHYS212,"Funny professor, and he teaches great.",04/06/2016,1,1.0,,5,N/A,5,5.0,1,Yes,N/A,1112,Yes,,A+,,people,person
Mandatory,good,poor,good,0,26205997,0,,good,5,PHYS212,"Amazing professor, clears all the concepts very well in class and a plus point he is really funny",03/30/2016,1,1.0,,5,N/A,5,5.0,1,No,N/A,1112,Yes,,N/A,,people,people
Mandatory,average,good,poor,0,25953026,2,,poor,2,PHYS212,"This class was hard. If you are good at physics, you should be okay. However, the teaching method used wasn't helpful. Professor seemed to care for students but I found this class confusing and annoying. I've taken four physics classes at UIUC, so far they have been pretty dull, boring and confusing. Department should probably change things up.",01/17/2016,5,5.0,,1,Really into it,1.5,1.5,1,Yes,N/A,1112,Yes,,D+,,people,people
Mandatory,good,average,good,0,25909241,0,,good,5,PHYS212,Amazing lecturer and very good at answering questions even though he does it with a very subtle sarcastic attitude that is humorous if you catch it.  Uses lots of good props and in class examples to show how the physics works.  Tests are tough but you have a pretty clear idea of what you are about to get into from the practice exams.,01/09/2016,3,3.0,,5,Sorta interested,5,5.0,1,No,N/A,1112,Yes,,B-,,people,people
Not Mandatory,average,good,average,0,25857644,2,,poor,2,PHYS212,"Don't take physics here- hard and boring. Professor was decent at explaining, pretty good at office hours but that doesn't make up for the way the class was comprised.",01/01/2016,5,5.0,,2,Low,2,2.0,1,No,N/A,1112,Yes,,C-,,people,people
Mandatory,poor,good,poor,1,25852593,0,,poor,1,PHYS212,"I personally didn't like this class, tests were hard but the homework was doable. If you give this class time, you could do well. However, having taken several physics classes here with a similar teaching method, you'll end up struggling. Wouldn't recommend unless you have to take this class.",12/31/2015,5,5.0,,2,Really into it,1.5,1.5,1,Yes,N/A,1112,Yes,,D,,people,person
Mandatory,poor,good,poor,0,25847817,0,,poor,1,PHYS211,"Class was hard. Didn't like the way the class was taught, but there was some easy grades like labs. However, I found myself lost a lot of the time, tests were unfair at times. The physics classes I've taken here so far have been questionable to say the least. Get a tutor or don't take physics at this school",12/30/2015,5,5.0,,2,It's my life,1.5,1.5,1,Yes,N/A,1112,Yes,,D,,people,people
Mandatory,poor,good,poor,0,25847798,2,,poor,1,PHYS211,"Don't take this class. In fact, avoid physics at UIUC, they don't know what they are doing. Tests are unnecessarily hard, labs tedious, homework unhelpful and lectures boring. This department needs reworking asap. Take this class at a community college.",12/30/2015,5,5.0,,1,It's my life,1,1.0,1,No,N/A,1112,Yes,,D-,,people,people
Mandatory,poor,good,poor,0,25847768,0,,poor,1,PHYS211,"Nice guy, but can't teach. Class was a mess, most people taught themselves physics. A lot of complaints about the physics department/program this year. Can't say I'm surprised. Buyer beware.",12/30/2015,5,5.0,,1,Really into it,1,1.0,1,No,N/A,1112,Yes,,N/A,,people,people
Mandatory,good,average,good,1,25819963,3,,good,4,PHYS212,"This dude is the bomb.  The lectures are a lot like what you got from 211, but his delivery is really clear and he's a really charming professor.  The course itself is a natural progression in difficulty from 211, so no big deal there.  At least for 211 and 212 so far, the physics department really has it together.",12/24/2015,3,3.0,,5,Sorta interested,4.5,4.5,1,No,Yes,1112,Yes,,A+,,people,person
