attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,26659273,0,,good,5,CHEM102,"I really looked forward to his lectures because he was always so enthusiastic. I think he was a really good professor and presented the material very clearly. If you pay attention in class, do all the homework, and do the mock exams you should do well in the class.",05/27/2016,3,3.0,,5,N/A,5,5.0,1,Yes,Yes,1112,Yes,,B+,,people,people
Not Mandatory,good,average,good,0,26505940,0,,good,5,CHEM101,Overcash is an awesome lecturer and I learned a lot of chemistry.  Go to the lectures they are very helpful for understanding the material.,05/08/2016,3,3.0,,4,N/A,4.5,4.5,1,Yes,Yes,1112,Yes,,Not sure yet,,people,people
Mandatory,average,good,average,0,26144041,0,,poor,3,CHEM205,Be prepared for your technique points to be held hostage.,03/15/2016,5,5.0,,1,Really into it,2,2.0,1,No,N/A,1112,N/A,,C+,,people,people
Not Mandatory,good,average,good,0,26094222,0,,good,5,CHEM104,If you show up to his office hours you will have no problem passing this class with a B or higher. By far the best Gen chem teacher,02/28/2016,3,3.0,,5,Really into it,5,5.0,1,Yes,N/A,1112,Yes,,B-,,people,people
Mandatory,good,average,good,0,25928889,0,,good,5,CHEM102,Loved his class! he is nice and welcomes questions especially at office hours,01/12/2016,3,3.0,,5,Really into it,5,5.0,1,No,N/A,1112,Yes,,C,,people,people
Not Mandatory,good,good,good,0,25841388,0,,good,4,CHEM102,"Overcash is actually a great and very funny teacher. He tries to make the class interesting and wants his students to succeed in class. However, his exams are really tough and every question worths lots of points. He is tricky. Be sure to work through all the past exams and mock exams. I would recommend him but prepare to work for the class.",12/29/2015,4,4.0,,4,Low,4,4.0,1,No,N/A,1112,Yes,,B+,,people,people
Mandatory,good,good,good,0,25805584,0,,good,4,CHEM102,"Tests are tough because each question is worth so much and there are only 25 multiple choice question. He tries to trick you. Every point matters - I missed a grade by 6 points. Doable, but I'd rather have taken it with Hummel. Be sure to buy the green book in the bookstore that has the past exams.",12/22/2015,4,4.0,,4,Really into it,4,4.0,1,Yes,N/A,1112,Yes,,B+,,people,people
Mandatory,good,average,good,0,25794611,1,,good,4,CHEM102,He is a really funny guy. His test is not too tough to be finished. But it is still hard to get an A on this course.,12/21/2015,3,3.0,,5,Really into it,4.5,4.5,1,No,N/A,1112,Yes,,A,,person,people
Not Mandatory,good,average,good,0,25771461,0,,good,4,CHEM102,"Funny guy and great teacher. His lectures were very clear and I hardly did any supplemental learning outside of class. Discussion was useless for the most part. His tests were hard, but fair. Also, I went into the final with a solid B in the class and came out with an A- after lots of studying, so just work hard and you will be fine!",12/19/2015,3,3.0,,4,Really into it,4,4.0,1,No,N/A,1112,Yes,,A-,,people,people
Mandatory,good,good,good,0,25767988,0,,good,5,CHEM102,"First Midterm and FInal is fairly easy.  Second and third midterm, it's like the opposite.  A great guy though, who gives a really clear lecture!",12/18/2015,5,5.0,,5,Really into it,5,5.0,1,Yes,Yes,1112,Yes,,B+,,people,people
Not Mandatory,average,average,average,0,25765436,0,,good,3,CHEM102,"Some topics were harder to understand because he would skim through them during class, but if you ask him for help, he does a pretty good job explaining them. Tests are honestly not that bad if you listen during lecture and put in the work. Overall, he's a good professor.",12/18/2015,3,3.0,,4,Sorta interested,3.5,3.5,1,Yes,N/A,1112,Yes,,A-,,people,people
