attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,average,good,poor,5,25148573,1,,poor,2,ACCY301,"Wastes 25% of class time going through a daily powerpoint of jokes and business ""news"".  Loves to give out the answers instead of going through examples  explaining things.  Tests were ridiculously difficult for the kind of quality standard he sets in class.   You teach yourself, and you will think of every class you go to as a waste of time.",08/25/2015,4,4.0,,1,Really into it,1.5,1.5,1,No,N/A,1112,Yes,,B,,person,people
N/A,good,average,good,1,24309081,4,,good,5,ACCY301,Awesome professor! ,01/20/2015,3,3.0,,5,Sorta interested,5,5.0,1,Yes,N/A,1112,Yes,,N/A,,people,person
N/A,good,average,good,0,24302822,4,,good,5,ACCY301,"An excellent professor. Highly qualified and looks out for his students. If you review concepts in the book  and review power points you will do very well in this course. He does move fast at times, but just ask a question and you will get a clear and well thought out answer. Definitely take professor Finnegan.  ",01/18/2015,2,2.0,,4,Really into it,4.5,4.5,1,Yes,Yes,1112,Yes,,N/A,,people,people
N/A,average,poor,average,0,22626209,1,,good,3,ACCY301,"Finnegan was fantastic. His lectures, while not always focused on the content, were insightful. He definitely took it easy on our grades, but I still walked away with more knowledge than I came in with.",12/20/2013,1,1.0,,4,Really into it,3.5,3.5,1,Yes,N/A,1112,N/A,,N/A,,person,people
N/A,good,poor,good,0,22119824,0,,good,4,ACCY505,"I see Professor Finnegan has a lot of bad reviews on here.  I also noticed the reviews are a few years old.  I can't say how he was then, but I can tell you that as of right now he is awesome.  He cares about the subject and clarifies issues with ease.  The guy is a bit strange, but his weird quirks keep the class easily entertained.",09/13/2013,1,1.0,,5,Really into it,4.5,4.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,poor,average,poor,1,17510252,0,,poor,1,ACCY301,"Very poor quality professor. What heppens in the classroom stays in the classroom, which seems to be the reason why he continues to maintain his position as a professor, with what goes on in his classroom (which is basically NOTHING productive at all) He just stands in the front and makes you take useless notes that he does not explain",08/13/2010,3,3.0,,1,Sorta interested,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,person
N/A,average,poor,average,1,15347600,1,,average,2,ACCY301,"We had 8 assignments, at least half he canceled and gave us full credit.Class is sometimes canceled for online class on compass worth as much as a case.Gives you the questions for the midterm and final before the tests. Easygoing but class is boring. Bottom line:Take him for an easy A or take Jackson if you want to learn anything, do not take Brown",01/09/2009,1,1.0,,3,Sorta interested,2.5,2.5,1,No,N/A,1112,N/A,,N/A,,person,person
N/A,poor,average,poor,0,15345808,0,,poor,1,ACCY301,"If the best compliments students can give to him are ?Finnegan is very approachable OUTSIDE the classroom,? or ?he is a good person once you get to know him,? AND the majority of ratings say he sucks and describe him as the ?worst professor ever? then shouldn?t you not take his class&#63; p.s. ACCY department officers, sit in for one of his lectures!",01/09/2009,3,3.0,,1,Meh,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,1,15181839,0,,poor,1,ACCY1,No Comments,12/13/2008,5,5.0,,1,Meh,1,1.0,3,No,N/A,1112,N/A,,N/A,,people,person
N/A,average,poor,poor,0,15143780,0,,poor,2,ACCY301,"Take Finnegan for easieness - But do not expect to learn anything during his lectures. Once, the exam average was 85. He thought it was too low, so +6 to everyone's grade. Average became 91... He likes to teach accounting concepts - but does NOT teach at all any accounting Math... This was the worst part of his class.",12/09/2008,1,1.0,,1,Sorta interested,1.5,1.5,3,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,poor,average,0,15081542,0,,poor,2,ACCY302,"The man is educated ? but he has no enthusiasm for teaching and likes to create an atmosphere where everyone, including himself, slakes-off. Easy A BUT in the end will hurt everyone in the future. Think of yourself 3 years from now being interviewed by an UIUC Alumni. Both of you will know how poor your education was and how little the &quot;A&quot; means.",12/01/2008,1,1.0,,2,Low,2,2.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,14917220,0,,good,5,ACCY301,"Finnegan is amazing! You have to take Accy 301 with him because he makes it so much easier than Clifton Brown. Also, he gives jokes everyday and has a great sense of humor. I &lt;3 Finnegan",10/29/2008,2,2.0,,5,Really into it,5,5.0,1,No,N/A,1112,N/A,,N/A,,people,people
