attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,26312784,0,,good,5,MATH570,Anush's class was an amazing introduction to logic. I feel like several new horizons have opened up. The problem sessions were a helpful addition to the course.,04/17/2016,3,3.0,,5,N/A,5,5.0,1,No,Yes,1112,Yes,,A,,people,people
Not Mandatory,good,average,good,1,25858364,0,,good,5,MATH347,"Anush is a very helpful and thoughtful instructor. She is willing to answer any questions you might have through email or in person. Homework is generally harder than what is tested. There are designated ""deconfusion sessions"" where you can come in and ask about any problem on the homework. Overall, I strongly reccommend her.",01/01/2016,3,3.0,,5,Really into it,5,5.0,1,Yes,Yes,1112,Yes,,N/A,,people,person
N/A,good,average,good,2,24716721,0,,good,5,MATH573,It was a nice class with Anush. She is just as awesome. Good researcher and good lecturer. Explains everything in a way that everyone in the class can follow her.,05/01/2015,2,2.0,,5,It's my life,5,5.0,1,Yes,N/A,1112,Yes,,N/A,,people,people
Not Mandatory,good,average,good,2,24441418,0,,good,5,595,"Amazing, she is one of the best lecturers I've ever seen.",03/07/2015,3,3.0,,5,Really into it,5,5.0,1,No,Yes,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,1,23767757,1,,poor,1,MATH444,Bad,11/07/2014,5,5.0,,1,Meh,1,1.0,1,No,N/A,1112,Yes,,N/A,,person,person
Not Mandatory,poor,good,poor,1,22534137,0,,poor,1,MATH415C13,"About as good at teaching linear algebra as a raving homeless man living beneath the L tracks in Englewood. Inscrutable handwriting, slapdash lecture presentation, inconsistent office hours, treats all questioning as disrespect, homework doesn't match lecture content, doesn't even write solution sets to her own midterm prep questions! Avoid. Avoid.",12/12/2013,5,5.0,,1,Meh,1,1.0,1,Yes,N/A,1112,N/A,,N/A,,people,person
Not Mandatory,poor,good,poor,1,22498770,0,,poor,1,MATH415,"WORST TEACHER EVER! She tries but is not a good teacher. Her section is much for difficult, much more intensive than all other sections. I feel that I'm not even in linear algebra. She writes very small and does't communicate what she is trying to say. She is too lazy to put up lecture notes or even give the answer key to practice problems. Avoid.",12/10/2013,5,5.0,,1,Meh,1,1.0,1,No,N/A,1112,N/A,,A,,people,person
Not Mandatory,poor,good,poor,0,22486757,0,,poor,1,MATH415,"She is terrible, every comment on here is the truth. Doesnt even care about her students, avoid at all costs",12/10/2013,5,5.0,,1,Meh,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,22473742,0,,poor,1,MAH415,Worest teacher!!!! I don't think she even understands that we have more than her classes. I feel like she explects us to be a mathematician on day 1. Don't just try to avoid her. Do avoid her. She is soooooo bad!!!!!!,12/09/2013,5,5.0,,1,Meh,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,people
Not Mandatory,poor,good,poor,0,22471980,0,,poor,1,C13,By far the WORST professor I have ever had since attending U of I. I don't recommend her to anyone. Avoid her class unless you want to be tested on abstract linear algebra.,12/08/2013,5,5.0,,1,Low,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,people
