attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,average,good,average,0,24882688,0,,average,2,RHET243,"He's a smart guy, that loves to show it. The assignments were vague and his reasoning for grading was impossible to follow. If you visit office hours and get as much info as to what he wants, then you'll do well. However, he pretty much wants your analyzes to follow what his ideas are. Not a lot of room to interpret things your own way. ",05/21/2015,4,4.0,,3,Meh,2.5,2.5,1,Yes,N/A,1112,Yes,,N/A,,people,people
Mandatory,good,poor,good,0,22911375,0,,good,4,RHET243,"It is extremely important to meet your deadlines. Although I met mine and received an A in the course, many of my friends lost letter grades for forgetting to respond to online convos. That noted, the material's extremely interesting and abstract. Ernstmeyer breaks it down pretty well while maintaining interest.",03/14/2014,1,1.0,,5,Sorta interested,4.5,4.5,1,No,N/A,1112,N/A,,A+,,people,people
N/A,good,good,good,0,22885461,0,,good,5,ENGL260,"Awesome class, awesome dude.",03/04/2014,4,4.0,,5,It's my life,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,poor,3,21671374,0,,poor,2,ENGL101,This class in no way represents a 100 level. It is way too involved and is not worth the work just for a gen-ed requirement. Phillip is condescending and refuses to explain topics in a way that undergraduates can understand. It also is not rewarding when the teacher constantly tells students that they are wrong.,05/03/2013,5,5.0,,1,Sorta interested,1.5,1.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,good,good,0,21224505,0,,good,5,ENGL241,"This class was challenging, but Prof. Ernstmeyer was always available to help clarify any confusion and would gladly take questions in class.  We were expected to discuss poems in detail, make well-informed interpretations, and recognize poetic devices and styles.  This class was one of my favorites, and Prof. Ernstmeyer really knows his stuff.",01/07/2013,4,4.0,,5,Really into it,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,20340932,0,,good,5,ENG242,Very knowledgeable and well spoken on the subject matter.,05/24/2012,2,2.0,,5,Really into it,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,20336547,0,,good,5,ENGL242,"Phillip was an excellent instructor. He obviously spent a great deal of time and energy preparing for the course and each class. He was always willing and able to meet outside of class to discuss the texts and other ideas. He is very intelligent, kind, helpful, dedicated and a good listener-always turning student comments into class discussions.",05/23/2012,3,3.0,,5,Sorta interested,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,20336417,0,,good,5,ENG242,"One of my favorite professors. I could tell he is extremely interested and knowledgeable in what we were covering in class. He always encouraged participation and discussion, but had his own points to make to ensure we understood why we read what we did for the day. Personable and very helpful. I highly recommend him.",05/23/2012,3,3.0,,5,Really into it,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,20336154,0,,good,5,ENGL242,"fantastic teacher, especially in the poetry survey field. extremely knowledgable about the content of the class and an overall very pleasant fella. I highly recommend taking a poetry class with this man if you actually want to get something out of the class.",05/23/2012,3,3.0,,5,Sorta interested,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,20335698,0,,good,5,ENG242,Incredibly intelligent and interesting to listen to. You will enjoy whatever subject he is teaching. Wu-Tang for life.,05/23/2012,3,3.0,,5,Sorta interested,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,20335477,0,,good,5,ENGL242,"I couldn't have asked for more from Phillip's Poetry Since 1940 course. His dedication to the class is, honestly, astounding. He does a fantastic job of leading a class discussion that draws on student feedback but is still focused. Super available and willing to help. His love for the poetry we covered is infectious. Brilliant course.",05/23/2012,2,2.0,,5,It's my life,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,19751330,0,,good,4,RHE233,"Awesome professor. Class involves a lot of reading & writing but that is obvious. Be prepared to re-write essays multiple times. Nonetheless, great, cool professor who talks a lot but really helpful if you ask for help! Go to his office hours, he really helps & won't mind helping you! Class might not be that interesting, but this teacher rocks!",01/20/2012,2,2.0,,5,Sorta interested,4.5,4.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
