attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,good,good,good,0,12123326,0,,good,5,ENGL101,"Was a very interesting person, but sometimes boring,  Very fair grader but was very unnaproachable some times which was frustrating.",08/01/2006,4,4.0,,3,Really into it,4,4.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,10679829,0,,good,5,ENGL104,I loved this class.,11/01/2005,3,3.0,,5,It's my life,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,10107947,0,,good,5,ENG101,No Comments,08/10/2005,3,3.0,,5,It's my life,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,10056032,0,,good,5,101,He's awesome.  Really nice and very smart.  Kinda quiet sometimes.,07/24/2005,3,3.0,,5,Sorta interested,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,average,0,10054600,0,,average,3,ENG104FILM,"Luke is somewhat of an abstract guy, and expect his teaching style to be somewhat abstract. I learned a lot about film, so I guess I got what I should out of the course, but it wasn't easy. He can be a tad biased, too, but that was ok with me.",07/24/2005,3,3.0,,3,Really into it,3,3.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,3353954,0,,good,4,ENG104,Very good guy,02/14/2005,2,2.0,,4,Really into it,4,4.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,3109409,0,,good,4,ENGL104,"I thought he was quite interesting and he had a great interest in everything we studied.  Lectures were not that in depth, but still informative.",12/24/2004,3,3.0,,4,Really into it,4,4.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,2387997,0,,good,4,FILM,he was the best!,08/13/2004,3,3.0,,5,N/A,4.5,4.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,2097525,0,,average,2,ENGL104,"Luke doesn't explain things too well. Whenever he writes &quot;notes&quot; on the chalkboard, they are just kind of all over the place and too vague. Nice guy, but he never really taught me how to analyze films because he was just too vague in his lecture",05/05/2004,4,4.0,,4,N/A,3,3.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,1680765,0,,good,4,ENG104,No Comments,02/03/2004,3,3.0,,4,N/A,4,4.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,573851,0,,poor,2,RHET105,luke is unclear and is short with explanations and is dull,02/17/2003,4,4.0,,2,N/A,2,2.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
