attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,average,good,average,0,22361840,0,,average,3,ECE210,"Great professor. I'll never forget the time someone's phone went off in class and it was the sound of someone whistling. He then asked why we're whistling at him since he doesn't have a chili pepper on this site!!! There! I gave you your chili pepper!!!! haha. But really, he is an good professor.",11/21/2013,4,4.0,,2,Really into it,2.5,2.5,1,Yes,N/A,1112,N/A,,B,,people,people
N/A,average,good,average,0,21983243,1,,poor,3,ECE550,"A genius no doubt, knows his stuff, seems amiable and delivers good lectures (when interested) but often does not show up for class, lets the other prof do the work. Expects you to work hard only for his class, to know a lot of stuff and can be very rude if you do not measure up to his expectations.",07/20/2013,4,4.0,,1,Really into it,2,2.0,1,No,N/A,1112,N/A,,N/A,,person,people
N/A,good,good,good,0,21556864,1,,good,5,ECE210,AWESOME Professor !!! The most talented and GENIUS guy I have met on campus ... and he is a BASE PLAYER !!!! His Lectures are really good ... Love his jokes .. lol,04/18/2013,4,4.0,,5,It's my life,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,person,people
N/A,average,good,average,0,21492504,0,,average,3,ECE210,"His expectations for his studends are very high, as they should be. But he needs to understand that we all are taking 4 technical classes right now and simply don't have the time to study these concepts to the level that we should and would like to. It saddens me that I can't do better in this class. I simply don't have the time.",04/05/2013,4,4.0,,3,Sorta interested,3,3.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,21482904,0,,good,5,ECE210,"Very good professor, has a great sense of humour and will build up tough concepts slowly before busting out the math.  Excellent ability to answer questions.",04/03/2013,3,3.0,,5,It's my life,5,5.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,21453810,0,,good,5,ECE210,"He is so good, And so crazy, and we all love him.",03/27/2013,2,2.0,,5,It's my life,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,18894386,0,,good,5,ECE313,"Made lectures enjoyable with his sense of humor.  On exams, his questions were by far the most relevant and manageable compared to those from the other professors teaching the class.  Did lots of examples in class that were very relevant to homework and exam questions.  Oh, and don't be late to class, or he'll mock you.  Looking forward to ECE 470!",08/08/2011,2,2.0,,5,Sorta interested,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,18804579,1,,poor,1,ECE313,"He is crazy!!! Rubbish talk to students before a exam, you can imagine how out of mind he is.",07/10/2011,5,5.0,,1,Meh,1,1.0,1,Yes,N/A,1112,N/A,,N/A,,person,people
N/A,average,good,average,0,14677228,0,,average,3,ECE190,"If you've had programming experience and ECE 110, the class won't be that hard. Still, as an ECE course is can be challenging at times. Seth is a fun teacher, but has trouble writing examples on the blackboard, which gets very confusing when they're so long. MPs are more long than difficult. Don't bother going to him for help.",07/22/2008,4,4.0,,2,Sorta interested,2.5,2.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,14417324,0,,poor,1,ECE190,"this guy doesnt care about students. he never answers clearly to students when people ask. He seems to be a nice guy in lecture, making unfunny jokes but when you see him personally, he acts totally different. I hate this professor the most at UIUC. Patel is million times better than him.",05/06/2008,5,5.0,,1,Meh,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,14145553,0,,poor,3,ECE190,"His ability to teach the material is ok, but in general I would not recommend him. He's purposely rude to students and seems to enjoy it which I found really annoying. Doesn't really go out of his way to accommodate students.",03/06/2008,4,4.0,,1,Really into it,2,2.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,3656316,0,,average,3,ECE211,He does come off as a jerk because he is very smug. But he will keep you awake.,04/19/2005,4,4.0,,3,Sorta interested,3,3.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,average,0,3064616,0,,average,3,ECE290,This guy is a self righteous jerk.  He is also an advisor and has never been helpful.  The class wants bad but he annoys me.,12/18/2004,3,3.0,,2,Sorta interested,2.5,2.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,2283695,0,,good,5,ME370,coolest guy in the world!!!! although very sarcastic don't take him too seriously. But if you can take a class with him don't miss out,06/29/2004,2,2.0,,5,N/A,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,2244416,0,,good,4,ECE210,"His lectures are interesting, you won't fall asleep in his lecture.",06/14/2004,3,3.0,,4,N/A,4,4.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,2207323,0,,good,5,ECE211,"good teacher, clear and tells you what he wants and expects",05/31/2004,3,3.0,,4,N/A,4.5,4.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,good,0,678731,0,,good,5,ECE313,One of the hardest ECE classes on campus... He makes the material fun.,03/06/2003,1,1.0,,5,N/A,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,good,0,23232,0,,good,5,ECE290,"Very complex topics, but he makes it clear",05/15/2001,1,1.0,,5,N/A,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
