attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,poor,good,poor,0,14228114,0,,poor,1,TAM210,absolutely terrible.  lecture consists of illegible problems on the overhead that he moves to fast for anyone to copy down,04/01/2008,5,5.0,,1,Low,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,13196742,0,,poor,2,TAM210,"Definitely one of the worst teachers I ever had. Spoke very poor English, and had terrible handwriting. He didnt know how to spell so he made up his own words. Class was extremely boring, almost impossible to stay awake. And his final was out of nowhere! Extremely hard, nothing like any of the previous exams or the homework. Avoid him at all costs",12/29/2007,4,4.0,,2,Sorta interested,2,2.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,13284758,0,,poor,1,TAM211,"Terrible, can barely speak English, avoid at all costs!",06/22/2007,5,5.0,,1,Meh,1,1.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,13115047,0,,poor,1,TAM210,Worst teacher I ever had.,05/05/2007,5,5.0,,1,Meh,1,1.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,12850538,0,,poor,1,TAM211,"horrible, cant speak english and cant read his writing. you walk out of every test not knowing what just happened.",02/07/2007,5,5.0,,1,Sorta interested,1,1.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,12836060,0,,poor,1,TAM211,muni....i wish i could have understood a word you said...,02/01/2007,5,5.0,,1,Meh,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,1,12761123,0,,poor,1,TAM211,"uggghhhhh... horrible teacher...  Can't understand him, doesn't want to help students, doesn't care what happens...  Don't take him",01/11/2007,4,4.0,,1,Low,1,1.0,3,Yes,N/A,1112,N/A,,N/A,,people,person
N/A,average,average,average,0,12755403,0,,poor,2,TAM210,"Muni's an interesting guy. Speaks in broken English (something that Eng Dept has a knack for). Believes in double penalties. Graded exams are inconsistent--though now he's forced to specify each point is for. Puts down students who ask questions and is slightly unapproachable. Muni might be a good prof for an upper class, but not for a 200 lvl one.",01/10/2007,3,3.0,,2,Really into it,2,2.0,3,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,poor,average,poor,0,12752517,0,,poor,1,TAM210,"Muni is definitely one of the worst professors I have ever had, i highly recommend trying to avoid him if at all possible",01/10/2007,3,3.0,,2,Really into it,1.5,1.5,3,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,12734614,0,,poor,1,TAM211,miserable. cant understand one word out of his poonjabi mouth,01/07/2007,5,5.0,,1,Sorta interested,1,1.0,3,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,12688193,0,,poor,1,TAM210,everyone who had this guy last semester file a complaint with me.  i am appealing my grade as well.  i had a B going into the final and got a D+ because the final was the most outrageous thing I ever saw.,12/27/2006,4,4.0,,1,Low,1,1.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,12684698,0,,poor,1,TAM211,This guy sucks at teaching and he's prick on top of that,12/26/2006,4,4.0,,1,Sorta interested,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,average,0,12566547,0,,average,3,TAM211,"Fun times, TAM fun times.",12/11/2006,2,2.0,,3,Really into it,3,3.0,1,No,N/A,1112,N/A,,N/A,,people,people
