attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,poor,good,poor,0,26053412,0,,poor,1,MATH446,"She is not a good teacher period. She has temper outbursts, does not care about the students, gives very little feedback and gets grumpy and moody for no reason. Needs to take a chill pill. Her accent is thick, every other sentence has a grammar mistake, it gets to you after a while.",02/13/2016,5,5.0,,1,Low,1,1.0,1,No,N/A,1112,Yes,,Rather not say,,people,people
Not Mandatory,average,average,average,0,25963205,1,,good,3,MATH285,"I guess she knows the material herself but doesn't care much about this class since the class emphasizes more on engineering applications. She's helpful in office hours and can explain the intuition behind the concept. After you know her exam style from the first midterm, the later exams are relatively easy and are completely what I would expect.",01/19/2016,3,3.0,,4,Really into it,3.5,3.5,1,Yes,N/A,1112,Yes,,A+,,person,people
Not Mandatory,good,average,good,0,25382429,0,,good,4,MATH285,"The only issue I had with this professor is that she doesn't accept alternate methods of completing problems outside of what she shows you in class. Also, make sure your work is clear and includes EVERY step - I once should have gotten a 100% on an exam, but instead got a 90% because my work was unclear/not what she wanted.",11/10/2015,3,3.0,,4,Really into it,4,4.0,1,No,N/A,1112,Yes,,Not sure yet,,people,people
N/A,good,average,good,2,24901567,3,,good,5,MATH347,"Funda is a great and lovely professor. She's willing for help and she's very helpful during the office hours.  People who think her tests are hard is because they didn't study. Her exams are straight forward with 10 bonus points. Remember, it's proof class, don't think you are better than professor, be modest and put some effort, you'll sget an A. ",05/26/2015,2,2.0,,5,Really into it,5,5.0,1,No,Yes,1112,Yes,,A-,,people,people
N/A,poor,average,average,1,24425673,4,,average,1,241,She's honestly not that bad. Tests were hard but she gave a VERY generous curve at the end. She is also pretty hot.. ,03/02/2015,3,3.0,,4,Low,2.5,2.5,1,Yes,N/A,1112,Yes,,N/A,,people,person
N/A,poor,good,poor,5,24208519,0,,poor,1,MATH231,"Not a great professor, although she did teach you everything you need in class, she doesn't care if students understand it or not. Can't give useful answers to students' questions.",12/30/2014,5,5.0,,1,Low,1,1.0,1,No,N/A,1112,Yes,,N/A,,people,people
Not Mandatory,poor,good,poor,5,24118920,0,,poor,1,MATH446,Hard course. Hard class. Hard exam and she is extremely strict to every one except herself. ,12/17/2014,5,5.0,,1,Low,1,1.0,1,No,N/A,1112,Yes,,B+,,people,people
Mandatory,poor,good,poor,9,23904105,0,,poor,1,MATH213," Gultepe made more mistakes in her examples than I have ever seen a teacher make in my life. She can not make any positive connection with her students, her lectures are boring, perhaps a by-product of her terrible English. Avoid Gultepe  at all costs. ",11/28/2014,5,5.0,,1,Sorta interested,1,1.0,1,No,N/A,1112,Yes,,D-,,people,people
Mandatory,poor,good,poor,7,23846600,0,,poor,1,MATH446,Terrible instructor.  Tons of homework.  Harsh Grader.  Absolutely no curve.  Tests are hard.  OMG... Hopefully I could get an B+. ,11/18/2014,5,5.0,,1,Meh,1,1.0,1,No,N/A,1112,Yes,,N/A,,people,people
Not Mandatory,poor,good,poor,10,23712234,0,,poor,1,MATH213,"I wish I took this class from some other instructor. Turned a perfectly enjoyable subject into a painful experience.  Prone to flattery, so you know guys! I am not sure why she exercises such hostility for 99% of her students3219. Awful in explaining, terrible English-not just the accent her grammar is poor too. ",10/29/2014,5,5.0,,1,Really into it,1,1.0,1,Yes,N/A,1112,Yes,,C,,people,people
N/A,poor,good,poor,5,23712147,0,,poor,1,MATH446,"I beg to differ with the previous post. If Gultepe's accent is so thick that the majority of the students have trouble understanding her, then it poses a bigger problem. Whatever ""Turkish accent"" means foreign to me but we as students  should not be constantly taking notes and suffer in her hands,  because Gultepe has poor English. ",10/29/2014,5,5.0,,1,Meh,1,1.0,1,Yes,N/A,1112,Yes,,Audit/No Grade,,people,people
N/A,average,good,average,1,23700546,10,,good,3,MATH213,"I have to say something for Professor Gultepe. She is an incredibly nice professor if you have ever gone to her office and asked questions. She has Turkish accent so that students may have problem what she is saying during lectures. However, if you copy down everything she wrote during lecture you will get an A guaranteed. ",10/27/2014,4,4.0,,4,Sorta interested,3.5,3.5,1,No,N/A,1112,Yes,,N/A,,people,person
Mandatory,poor,good,poor,9,23668795,0,,poor,1,MATH446,"She made more mistakes in her examples than I have ever seen a teacher make in my life. Hard to understand her English.  She puts us to sleep, boring lectures. ",10/19/2014,5,5.0,,1,Meh,1,1.0,1,Yes,N/A,1112,Yes,,Not sure yet,,people,people
