attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,good,poor,good,0,3754579,0,,good,5,SOC100196,"shes A-mazing...so funny and so interesting...if you can, take 196 SEX and MADNESS...its worth your time.",05/01/2005,1,1.0,,5,It's my life,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,good,0,3651713,0,,good,5,SOC100,"Very easy, take the class!  She does express her views, but she wouldn't grade you on your views if they are different from hers.  (get an easy t.a.)",04/18/2005,1,1.0,,4,Sorta interested,4.5,4.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,good,0,3648118,0,,good,5,SOC100,Very easy and really interesting too. She tells awesome stories. Don't do the reading,04/18/2005,1,1.0,,5,Really into it,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,good,0,3141428,0,,good,3,SOC100,"Just know the testable material and you're good to go.  Don't read the book, you'll waste your time.",01/02/2005,2,2.0,,5,It's my life,4,4.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,2853463,0,,good,5,SOC100,If you go to class she makes it pay for you in the end which is much appreciated. Also the work load is very manageable,11/29/2004,2,2.0,,4,Sorta interested,4.5,4.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,2734791,0,,good,5,SOC100,Awesome teacher... Great class and very reasonable,11/14/2004,2,2.0,,5,Really into it,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,good,0,2696691,0,,good,5,SOC100AND196,she rules. take 196. its a special topics soc class called SEX AND MADNESS and its amazing. i love this lady.,11/10/2004,1,1.0,,5,Really into it,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,good,0,2661292,0,,good,5,SOC100,SOooooo much fun,11/05/2004,1,1.0,,5,Sorta interested,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,good,0,2578840,0,,good,5,SOC100,"Very easygoing, laid back class, easy A, don't take it personally when she tells it like it is.",10/22/2004,1,1.0,,5,Sorta interested,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,2520610,0,,good,5,SOC100,"A teacher that you'll probably remember the rest of your life, just based on how crazy she is.",10/05/2004,2,2.0,,4,Really into it,4.5,4.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,2497583,0,,good,5,SOCIOLOGY,This class rocks!  Go go Sex and Madness!,09/26/2004,3,3.0,,5,It's my life,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,poor,average,0,2433273,0,,average,3,SOC100,"I've never seen a professor push their personal views on their students more than Judith Pintar, and I think that is quite unprofessional. Nevertheless, a very easy class if you have half a brain.",08/30/2004,1,1.0,,3,N/A,3,3.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,good,0,2433114,0,,good,5,SOC100,hilarious,08/30/2004,1,1.0,,5,N/A,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,2347753,0,,good,4,SOC100,"Great teacher with a bleeding liberal heartm if you ar a staunch Republican don't take this class, but if you are liberal you'll enjoy Judith's lecture stories and interesting movies",07/28/2004,2,2.0,,4,N/A,4,4.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,poor,average,0,2269150,0,,average,3,SOC100,"I must've mistakenly signed up for SOCIALISM 100. Although the class was ridiculously easy, I found her to be extremely irritating.  Her made up stories, many about past &quot;boyfriends,&quot; as well as her Caucasian-aimed guilt trips, got really old, r",06/23/2004,1,1.0,,3,N/A,3,3.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,average,0,2033196,0,,good,4,SOC100,"average easiness--watch movies at least once a week. fairly entertaining lectures with good stories. however, pintar tends to make whites feel awkward and out of place and caters to the minorities in the class and how bad they have things. got sick of it",04/26/2004,3,3.0,,3,N/A,3.5,3.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,good,0,1974465,0,,good,5,SOC100,"Just because someone tells the truth, it doesn't mean they're shoving &quot;liberal propaganda&quot; down your throat.  Whites can enjoy the course just as much as any minority.  Real easy and very interesting.",04/16/2004,1,1.0,,5,N/A,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,poor,average,0,1949523,0,,poor,2,SOC100,"Pintar shouldn't try to brainwash all whites into becoming affirmative-acting loving liberals who feel like horrible people because of the &quot;victims&quot;. I am also sick of her videos about race. We can see right through your liberal propaganda, lady",04/13/2004,1,1.0,,2,N/A,2,2.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,poor,average,0,1923201,0,,average,3,SOC100,"Everyone else loves Prof. Pintar but I personally think she's extremely arrogant and I am sick of hearing about her far-left liberal propaganda. Movies every Friday about race and racism. If you're white, she's a nightmare. If not, have fun.",04/08/2004,1,1.0,,3,N/A,3,3.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,1833387,0,,good,5,SOC100,"Fairly easy class, but you have to go and take a lot of notes.  Tests are exactly from the notes and readings....pretty interesting lectures, made me like Sociology...would recommend this course!!",03/22/2004,3,3.0,,4,N/A,4.5,4.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
