attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,good,good,0,26505102,0,,good,5,CS473,"Legendary lecturer. Difficult exams and homework, but worth it.",05/08/2016,4,4.0,,5,N/A,5,5.0,1,Yes,N/A,1112,Yes,,N/A,,people,people
N/A,good,good,good,0,26496384,0,,good,5,CS473,Clearly explains all the material in a fun and intuitive way.,05/07/2016,5,5.0,,5,N/A,5,5.0,1,No,N/A,1112,Yes,,N/A,,people,people
Not Mandatory,good,good,good,0,26220013,0,,good,5,CS473,"Was probably the best balance you could have for being a fantastic professor, but also making the class challenging. The class was very worthwhile and a core for setting yourself apart from others in the field.",04/02/2016,5,5.0,,5,N/A,5,5.0,1,No,N/A,1112,Yes,,C,,people,people
N/A,good,good,good,1,24901436,0,,good,5,NEWCS473,The best lecturer I have ever had. Hard class.,05/26/2015,5,5.0,,5,It's my life,5,5.0,1,Yes,N/A,1112,Yes,,N/A,,people,person
Not Mandatory,good,good,good,0,24651963,0,,good,5,NEW473,Great Class!,04/23/2015,5,5.0,,5,It's my life,5,5.0,1,No,N/A,1112,Yes,,N/A,,people,people
Not Mandatory,good,average,good,1,22907483,0,,good,5,CS473,"Algorithms class have been, by far, most interesting class I have taken so far and Prof. Erickson definitely made it much more enjoying experience. The class taken with him will be time worth and you will learn a lot.",03/13/2014,2,2.0,,5,It's my life,5,5.0,1,No,N/A,1112,N/A,,A,,people,person
Not Mandatory,good,average,good,0,22895805,0,,good,5,CS473,"Professor Erickson is by far the best professor I have had at UIUC. His lectures are interesting, entertaining, and informative. His office hours are great. CS 473 will be discontinued, but I will say that class was difficult but he made learning its material enjoyable. You should absolutely seek to take a class with him if you get the chance.",03/08/2014,3,3.0,,5,Really into it,5,5.0,1,No,N/A,1112,N/A,,B-,,people,people
Mandatory,good,good,good,0,22743405,0,,good,4,CS473,Wonderful professor overall. Knows his stuff and can convey it to the students wonderfully. Can't blame him for the class being excessively hard as he did his job and explained all the material wonderfully.,01/13/2014,5,5.0,,5,Meh,4.5,4.5,1,No,N/A,1112,N/A,,D,,people,people
Not Mandatory,good,good,good,1,22709687,0,,good,5,CS473,"Very difficult class, with most homeworks taking anywhere from 8 - 20 hours to finish in a group of 3. However, Erickson is a great professor explaining concepts pretty clearly during lecutres. His lecture notes are also very clean and organized.",01/07/2014,5,5.0,,5,Sorta interested,5,5.0,1,No,N/A,1112,N/A,,B+,,people,person
N/A,good,good,good,0,21169250,0,,good,5,CS473,"Jeff's algorithms course was probably one of the hardest classes I have taken, but he is a fantastic lecturer and explains things very clearly. He is extremely passionate about the course material and will gladly help out in office hours to go over murky concepts.",12/26/2012,4,4.0,,5,Really into it,5,5.0,1,No,N/A,1112,N/A,,N/A,,people,people
