attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,poor,good,0,26614280,0,,good,5,STAT100,"REALLY REALLY REALLY EASY A+. Just review your notebook once and do one or two pass exam before each test and you will get a really high score because the test are basically identical to the pass exam. Super easy, and give a lot of extra credit.",05/19/2016,1,1.0,,5,N/A,5,5.0,1,Yes,N/A,1112,Yes,,A+,,people,people
Not Mandatory,good,poor,good,0,26530213,0,,good,5,STAT100,There is weekly online homework on Lon-Capa that is pretty straightforward. Lots of extra credit available. Highly suggest filling out the incomplete lecture notes because it is very similar to exam questions. Go over past exam in the notebook and you will be set for all exams. Highly suggest taking STAT 100 with her. Sidenote: She is pretty cute.,05/10/2016,1,1.0,,5,N/A,5,5.0,1,Yes,Yes,1112,Yes,,A,,people,people
N/A,good,poor,good,0,26526776,0,,good,5,STAT100,"Karle is amazing! She's a really good lecturer who makes concepts easy to understand. She's very enthusiastic and helpful with the everyday office hours with her TAs. There're a LOT of extra credit opportunities to boost up your grade online with pre-lectures and the completed notebook. If you need to take STATS 100, definitely pick her class!",05/10/2016,1,1.0,,5,N/A,5,5.0,1,Yes,N/A,1112,Yes,,N/A,,people,people
Mandatory,good,poor,good,0,26498775,0,,good,5,STAT100,Exams are easy as long as you can memorize formulas and apply them to different scenarios. Lots of online homework,05/07/2016,1,1.0,,5,N/A,5,5.0,1,Yes,N/A,1112,Yes,,A,,people,people
Mandatory,good,poor,good,0,26498767,0,,good,5,STAT100,Exams are easy as long as you can memorize formulas and apply them to different scenarios. Karle is hilarious and you should definitely take her if you need to fulfill that Stat100 requirement!,05/07/2016,1,1.0,,5,N/A,5,5.0,1,Yes,N/A,1112,Yes,,A,,people,people
Not Mandatory,good,average,good,1,26412646,0,,good,5,STAT100,"She AWESOME!!! She makes statistics interesting. I know that stat 100 is known for easy A course, but I think it is easy because Laska is teaching. She is really good lecturer. Nice person, nice lecturer. GO FOR THIS CLASS!",04/29/2016,2,2.0,,5,N/A,5,5.0,1,No,N/A,1112,Yes,,A+,,people,person
Not Mandatory,good,poor,good,1,26340256,0,,good,5,STAT100,Nicest teacher I've ever had,04/20/2016,1,1.0,,5,N/A,5,5.0,1,Yes,N/A,1112,Yes,,A+,,people,person
Mandatory,good,poor,good,1,26320658,0,,good,5,STAT100,"My favorite teacher ever. Assignments can be tedious, but it really helps you learn for the exams. She's really enthusiastic and is always available during her office hours. Lots of extra credit opportunities as long as you go to class. Easy A as long as you attend class!",04/18/2016,1,1.0,,5,N/A,5,5.0,1,Yes,N/A,1112,Yes,,A+,,people,person
Not Mandatory,good,good,good,0,26208942,0,,good,5,STAT100,Nice person but she assigns a lot of hw.,03/31/2016,4,4.0,,5,N/A,5,5.0,1,Yes,N/A,1112,Yes,,B-,,people,people
Mandatory,good,poor,good,0,25966161,0,,good,5,STAT100,Amazing professor,01/19/2016,1,1.0,,5,It's my life,5,5.0,1,Yes,Yes,1112,Yes,,A,,people,people
Not Mandatory,good,poor,good,0,25935855,0,,good,5,STAT100,Her attitude is so positive and bright every class. She explains the concepts veryyyyy precisely and clear. The class was an easy A and still offers a ton of extra credit. The incompleted class notes are veryyy helpful and make taking notes really easy.,01/13/2016,1,1.0,,5,Really into it,5,5.0,1,Yes,N/A,1112,Yes,,A,,people,people
Not Mandatory,good,poor,good,0,25911456,0,,good,5,STAT100,"STAT 100 is really easy, and that's probably only because of Professor Laska. She gives tons of extra credit and is incredibly sweet",01/10/2016,1,1.0,,5,Really into it,5,5.0,1,Yes,Yes,1112,N/A,,A+,,people,people
Not Mandatory,good,poor,good,0,25824830,0,,good,5,STAT100,"Super nice, especially for such a big class. Hard to not get an A.",12/25/2015,1,1.0,,5,Sorta interested,5,5.0,1,Yes,N/A,1112,Yes,,A,,people,people
