attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,poor,average,0,24806647,0,,average,3,GEOG101,"For a 101 class I would expect an introduction to his science. Maybe a discussion on the difficulty of getting accurate results from the sample data, the process of getting data, etc.  Instead he spouts opinions and tells us to ignore other sciences like economics. Ignores the difference between correlation and causation. Waste of credit hours. ",05/12/2015,1,1.0,,2,Meh,2.5,2.5,1,No,N/A,1112,Yes,,B,,people,people
N/A,good,poor,good,0,20164414,0,,good,4,GEOG101,"This is not a course for the disengaged student looking for a free A. It's not difficult, but you have to show up with some actual interest in the subject being taught. Bassett is full of worldly experience, and, even though he is often vague in what he wants you to know, the course is relatively easy. Show up, try to learn, and you'll be fine.",05/01/2012,1,1.0,,5,Really into it,4.5,4.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,average,0,20073626,0,,average,2,GEOG101,"Fairly an easy class if you keep up with reading and have a basic understanding. Three map quizzes requiring you to spell/know where countries are. 3 exams that are pretty easy, part multiple choice part essay. attendance is required for first quarter for iclicker, second quarter they are extra credit points. overall not too bad, interesting topic",04/18/2012,2,2.0,,4,Sorta interested,3,3.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,poor,average,0,18916723,0,,poor,2,GEOG101,"Somehow this man made a super-interesting subject ridiculously boring. I read the books and did the work for the TA and never payed attention to his rambling lectures (because you still had to go because he pulled pop quizzes) and I got an A+, I imagine if you do less work than that even, you could still scrape by with an A. Easy GenEd.",08/15/2011,1,1.0,,2,Really into it,2,2.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,poor,average,0,18666685,0,,average,3,GEOG101,I cannot understand why so many reviews say this course is hard!! true his lectures arent easy to pay attention but his material is SO EASY..  Tons of Extra Credit.. and awesome ta's.. not a lot of work either..  and he tends to focus on how the west is screwing over the developing world.. Great Class! perfect GenEd!,05/26/2011,1,1.0,,3,Sorta interested,3,3.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,18437669,0,,poor,1,GEOG101,"I highly suggest not taking this class.  I did not learn a single thing, and I didn't even know what he was talking about 90% of the time. He expects you to read like 5 novels and his lecture slides are not helpful AT ALL.",04/19/2011,5,5.0,,1,Low,1,1.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,17113132,0,,poor,1,GEOG101,"DON'T TAKE THIS CLASS IF HE IS TEACHING. Such an interesting topic is ruined by someone who clearly knows and is passionate about the subject, yet is only teaching for the research money. Despises his students and makes it miserable to attend his lectures which have six random pop quizes. Lecture slides are idiotic and completely useless.",05/03/2010,5,5.0,,1,Meh,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,poor,0,16936066,0,,poor,2,GEOG101,TERRIBLE TERRIBLE professor. rambles on in lecture putting everyone to sleep and the lecture notes provide more pictures than actual information. beware.,03/31/2010,4,4.0,,1,Really into it,1.5,1.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,average,0,15797946,0,,average,3,GEOG101,Great class. Not nearly as hard as everyone says.  Tests require you study the notes and do the readings.  Other than that it's a breeze.  Bassett can be a little out there but it's obvious he is passionate about the subject which helps :) Worthwhile class..very eye opening,05/08/2009,2,2.0,,3,Really into it,3,3.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,poor,0,15755727,0,,poor,2,GEOG101,Lectures are mind-numbing. Bassett has made this class much harder than it used to be. He even screwed up the first exam and made people take it off of an overhead.,05/03/2009,4,4.0,,1,Sorta interested,1.5,1.5,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,average,0,15515110,0,,average,3,GEOG101,"I don't understand what everyone is complaining about. Really not very much reading, I mean, it's what you'd expect in any class.  Lectures can be boring, but interesting information.  Tests are fairly easy if you study a little and pay attention.  Great class overall. He speaks the truth...conservatives might not like it though",03/08/2009,2,2.0,,2,Really into it,2.5,2.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,poor,0,13932889,0,,poor,2,GEOG101,worst teacher I have ever had. Way too much work for a 100 level class. Very unorganized and expects students to seriously care about the material in a gen ed. don't take this class.,01/02/2008,5,5.0,,1,Sorta interested,1.5,1.5,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,13930026,0,,poor,2,GEOG101,"There is lack of union between lecture, discussions, and reading material. This causes for under preparedness on tests that require far too much of students in a 100 level course.",01/01/2008,5,5.0,,2,Meh,2,2.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,average,average,0,13845956,0,,average,3,GEOG101,if you are trying to take an easy blow off class this is not it. the coursework isnt hard but its too much work for a 100 level class,12/16/2007,3,3.0,,3,Sorta interested,3,3.0,1,No,N/A,1112,N/A,,N/A,,people,people
