attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,good,good,0,25216580,1,,good,5,ECE220,Very intellectual and has a good understanding of the concepts. Talk to him and you won't regret it.,09/29/2015,4,4.0,,5,It's my life,5,5.0,1,Yes,N/A,1112,Yes,,A+,,person,people
Not Mandatory,good,average,good,0,22783065,0,,good,4,ECE190,He is good professor and knows his material really well. He can come across as arrogant and sometimes mean. However if you super nice to him his help goes a long way. I would recommend for any other class though as he is a very smart man.,01/22/2014,3,3.0,,5,Really into it,4.5,4.5,1,No,N/A,1112,N/A,,A,,people,people
N/A,good,poor,good,1,21699728,0,,good,5,ECE190,Super easy A+,05/07/2013,1,1.0,,5,It's my life,5,5.0,3,Yes,N/A,1112,N/A,,N/A,,people,person
N/A,good,poor,good,1,21398917,0,,good,5,ECE190,He is awesome!!! Give out a lot of A's.,03/10/2013,1,1.0,,5,It's my life,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,person
N/A,average,good,poor,1,20780756,1,,poor,2,ECE190,"He is clever but arrogant. Assume everyone should as clever as him. And it is hard to talk to him, unreachable. If you have chance, switch your section.",11/05/2012,5,5.0,,1,Sorta interested,1.5,1.5,1,Yes,N/A,1112,N/A,,N/A,,person,person
N/A,good,poor,good,1,20670358,0,,good,5,ECE190,Extremely brilliant professor!,09/30/2012,1,1.0,,5,Sorta interested,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,person
N/A,good,good,good,0,20670325,0,,good,5,ECE190,"very good professor, but the test was hard",09/30/2012,4,4.0,,5,It's my life,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,good,0,20670273,0,,good,5,ECE190,Brilliant professor! I worship him!,09/30/2012,1,1.0,,5,It's my life,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,20247920,0,,poor,2,ECE190,"Hu is so clever a professor that he assumed every student should be as clever as him. Oh wait, he even sent out an alarming email to everyone just before the final. When the averages of midterm 3 were out, you can't believe your eyes. They were 34, 23.4 and 27. What a wonderful professor!",05/10/2012,5,5.0,,2,Meh,2,2.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,20247585,0,,poor,1,ECE190,"This teaher has really bad morality, need to skip all of his class, be careful",05/10/2012,5,5.0,,1,Meh,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,people
