attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,average,poor,average,0,16503464,1,,average,3,PS101,"Write all three papers and meet all their requirements and you'll get an A in the course. He has a unique point of view as a Nam vet and expresses it often. Discussions are good, but his lectures aren't very helpful. If you want to learn anything in the class, read the books. He emails you a lot of random stuff, but they're generally interesting.",12/09/2009,1,1.0,,3,Really into it,3,3.0,1,Yes,N/A,1112,N/A,,N/A,,person,people
N/A,average,poor,average,0,13858676,1,,poor,2,PS101,"Easy A, but the lectures are horrible. He just talks and talks about things that I know nothing about it--like he will discuss some foreign policy's influence when I don't even know anything about the policy to begin with. It was an easy gen ed and worth it--write one paper=c, two papers=B, three papers=a.",12/17/2007,1,1.0,,2,Sorta interested,2,2.0,1,Yes,N/A,1112,N/A,,N/A,,person,people
N/A,good,poor,average,0,11419517,1,,good,4,PS101,"I appreciate this guys grading policy. However, he doesn't do much lecturing, which I think is unfortunate when he has a lot of interesing things to say.",01/26/2006,1,1.0,,3,Really into it,3.5,3.5,1,N/A,N/A,1112,N/A,,N/A,,person,people
N/A,good,poor,average,0,11359650,0,,good,4,CINE199,"I liked his class. Yeah, attendance was pretty much required and it was hard to go to class at 6 at night after 7 straight hours of class (thursdays were my hard day) but it was good to have a reason to watch these films and then hear the critisms on it from someone who would know.",01/13/2006,1,1.0,,3,Really into it,3.5,3.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,poor,average,0,10460987,0,,good,3,PS150,Really liberal.,09/29/2005,1,1.0,,4,Really into it,3.5,3.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,good,0,10022962,0,,good,4,PS280,"Joe Miller is a communist and doesn't back down from it.  Regardless of how you feel about that, he knows international affairs well.  His grading is SO easy, and class is usually a fun and dynamic discussion about current affairs or political history.",07/13/2005,1,1.0,,5,It's my life,4.5,4.5,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,10013377,0,,poor,1,POLS,"This guy was my advisor who I spoke to only twice.  Once when I went to visit campus as a high school student, and he totally blew me off when I came in to ask some questions about the program.  As my advisor we talked at orientation and he gave me the worst advice on classes possible.  This guy is absolutely terrible.",07/11/2005,5,5.0,,1,Sorta interested,1,1.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,poor,average,poor,0,3651908,0,,poor,1,PS199,"Took a class on Vietnam at Allen Hall. Was not friendly to students that weren't sympathetic to his political views. Didn't learn anything that I coundn't have gotten from rentertainment. Grades are do in part to attendance, he screwed me.",04/18/2005,3,3.0,,1,It's my life,1,1.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,average,poor,average,0,2682123,0,,poor,2,POLS100,"Not a fan.  The whole thing was discussion, which would have been fine except that it was often just people spouting off opinions.  As a freshman I would have definitely benefitted more from a more structured class with, you know... actual content.",11/09/2004,1,1.0,,2,It's my life,2,2.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
N/A,good,poor,good,0,2296920,0,,good,5,POLS150,"Taken at Allen Hall. By far the best class of my year. His politics are very left, but I think even conservatives would like the class. Read Howard Zinn! Grading is ridiculously easy.",07/06/2004,1,1.0,,5,N/A,5,5.0,1,N/A,N/A,1112,N/A,,N/A,,people,people
