attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,poor,good,poor,1,26657223,0,,poor,1,STAT410,"he is just not a good teacher, terrible classroom atmosphere makes you fall asleep all the time. AVOID his course unless absolutely necessary",05/26/2016,4,4.0,,1,N/A,1,1.0,1,No,No,1112,Yes,,N/A,,people,person
Not Mandatory,average,good,average,0,25964934,0,,average,2,STAT410,"The class is super hard and confusing, but Professor Culpepper curves all exams and the final at the end. You can still manage at least a solid ""C"" even with bad exams scores.",01/19/2016,5,5.0,,4,Low,3,3.0,1,No,N/A,1112,Yes,,C+,,people,people
Not Mandatory,average,average,average,0,25824442,0,,good,3,STAT410,"Classes are boring.  He is a good professor, though, trying to teach us everything he knows.  This term, I opted out of the final and this is really great! Maybe not next time.",12/25/2015,2,2.0,,4,Really into it,3.5,3.5,1,No,Yes,1112,Yes,,A,,people,people
N/A,poor,good,poor,3,25256022,0,,poor,1,410,"I've never felt compelled to rate a professor before, but he is just not a good teacher. What he covers in class is fine, but it is not especially relevant to the homework. The homework is quite challenging and the material we have not covered. He does not do examples in class. The tests aren't awful, but there is no curve (avg  65%).",10/15/2015,5,5.0,,1,Meh,1,1.0,1,Yes,N/A,1112,Yes,,N/A,,people,people
Not Mandatory,average,good,poor,2,25242423,0,,poor,2,STAT410,"Look as far as a human being, he seems like genuinely a nice guy, but in terms of teaching, he is awful. He explains super basics in class to where its almost pointless to go and then gives super tricky homework and test questions and does not say anything helpful in office hours or respond to emails at all. Basically he sees this class as a game.",10/10/2015,5,5.0,,1,It's my life,1.5,1.5,1,Yes,N/A,1112,Yes,,N/A,,people,people
Not Mandatory,good,average,good,5,24168444,4,,good,4,STAT410,"I heard this class was supposed to be impossible, but to be honest I didn't find it that bad.  He did a good job explaining the concepts and really if you did the HW problems on Compass for practice the exams were super reasonable.  Was patient and didn't move on until all questions were answered.  A professor that actually liked teaching - finally",12/22/2014,2,2.0,,5,Really into it,4.5,4.5,1,No,Yes,1112,Yes,,N/A,,people,people
Not Mandatory,poor,average,poor,2,24104056,3,,poor,1,STAT420STAT400,"Cant explain things very well. Could not answer my question during office hour. Nice guy though, and gives relatively easy grade. But never make me to understand, and I feel I am suffering for the semesters.",12/16/2014,3,3.0,,1,Meh,1,1.0,1,No,N/A,1112,Yes,,INC,,people,people
N/A,good,poor,good,0,23346607,2,,good,5,STAT420,"This man could teach statistics to a class full of preschoolers and they would all catch on. He's the best. Super pleasant, genuinely nice, patient, and can explain difficult material in a way that makes it seem like you're simply learning the alphabet.  Awesome class.",06/05/2014,1,1.0,,5,It's my life,5,5.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,average,good,0,23316311,2,,good,4,STAT420,He made the class enjoyable and gave clear lectures. He always explained things in a way that made the content seem fairly simple.  Exams were fair and not that difficult if you did the HW he assigned every week. Love the extra credit policy also. One of the best classes I've taken at U of I and one of the best professors. Definitely take the class,05/27/2014,2,2.0,,4,Really into it,4,4.0,1,No,N/A,1112,N/A,,N/A,,people,people
Not Mandatory,average,average,average,1,23285949,3,,average,3,STA400AND420,"Not a very good teacher, but he could be much worse. Homework can take a long time and there are usually one or two questions on test that are really hard. He offers a descent amount of extra credit to make up for lost points though.",05/20/2014,2,2.0,,2,Sorta interested,2.5,2.5,1,Yes,N/A,1112,N/A,,A,,people,person
Not Mandatory,average,average,good,0,22565305,0,,good,3,STAT400,"Steve was by far one of the most reasonable and fair professors I've ever had.  Found the lectures to be useful and he explained example problems really well.  Could work on answering students' questions better, but overall a great professor. Fairly easy tests and very nice/patient/helpful during office hours. Lots of I-clicker Extra Credit ?s also",12/15/2013,2,2.0,,5,Really into it,4,4.0,3,No,N/A,1112,N/A,,A,,people,people
N/A,good,average,good,0,21650866,0,,good,5,STAT400,"Steve is a really friendly and helpful guy.  His teaching is pretty solid and it's not too hard to get a good grade.  Attendance in this class was among the lowest i've ever seen on campus.  I would recommend going to lecture and discussion.  HW is not easy, but between Steve and the TAs you will be walked through it.",05/01/2013,2,2.0,,5,Really into it,5,5.0,3,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,21285661,1,,poor,2,STAT408,"It never allowed curve your grade. Moreover, after final exam, he ignored all e-mail. (No reply). During class, he tempts a student to keep his class by extra credit, but it is not significant.",01/22/2013,4,4.0,,2,It's my life,2,2.0,1,Yes,N/A,1112,N/A,,N/A,,person,people
N/A,good,poor,good,0,21047419,0,,good,5,STAT400,"This class is super easy to get a good grade in...extra points on each of the midterms and a replacement policy with the final.  He is moderately helpful in class.  I think he gets slightly more flak than he deserves, in my opinion.  Also, if you go to lecture and read the slides he posts online, I don't think that the textbook in really necessary.",12/12/2012,1,1.0,,3,Sorta interested,4,4.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,20770399,0,,poor,1,STAT400,Worst instructor I have ever had so far. He makes do the homework before he teaches the material.,11/02/2012,4,4.0,,1,Really into it,1,1.0,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,2,20765567,0,,poor,1,STAT400,"He is really nice but does not explain things very well. When I ask him a question in class he just looks and me sympathetically and says, ""Um, well, if you look at the board you can see how we got there."" So I'm teaching myself from the book for the most part :( At least he's cute!",11/01/2012,4,4.0,,2,Low,1.5,1.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,1,20756995,1,,poor,1,STAT400,I am pretty disappointed of this course because I feel like he does not know how to teach. Most of us were just confused even after his lecture. Though he is a nice person. He did not do a good job teaching at all...,10/30/2012,4,4.0,,1,Sorta interested,1,1.0,1,Yes,N/A,1112,N/A,,N/A,,person,person
N/A,poor,good,poor,1,20730568,0,,poor,1,STAT400,"He is very very nice. However, he probably couldn't teach basic algebra. He gets lost in what he is doing. He uses a photo-copy-of-the-book powerpoint to teach...and the book is useless. Which, in turn, so are his lectures. The homework takes hours a week to do, and really is not that useful. Avoid at all costs.",10/23/2012,4,4.0,,2,Really into it,1.5,1.5,1,Yes,N/A,1112,N/A,,N/A,,people,person
N/A,average,average,average,0,20711359,0,,average,2,STAT400,"This is the worst class I've ever seen at the university level.  The professor is very nice, but he doesn't teach. He will not work problems in class.  He explains nothing. Instead, he has the students work problems, telling them to ""discuss the problems with your neighbor"". Class is social hour. I had to learn from the book on my own. :-(",10/17/2012,3,3.0,,3,Really into it,2.5,2.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,good,good,average,0,20650898,0,,good,4,STAT400,"Good lecturer, but his class was the most challenging math I have ever taken. Managed an A- but it took 10+ hours per week on the HW and lots of TA office hour time. If you like to be really challenged,  take this class. He's also extremely attractive!",09/19/2012,5,5.0,,3,Sorta interested,3.5,3.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
