attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,poor,good,poor,0,18603650,1,,poor,1,PHY101,Avoid taking physics 101 with him at all costs.  I'm an A student and I got a C in his class because of the grading scale.  Unless you have a great TA (i didn't) I would NOT recommend taking this class! Gammie does not care about his students and makes this class way too hard for an introductory physics class!,05/15/2011,5,5.0,,1,Sorta interested,1,1.0,1,No,N/A,1112,N/A,,N/A,,person,people
N/A,average,average,average,0,18258303,0,,average,2,PHYS101,"Gammie was not a horrible professor. While he was not great at explaining some of the concepts in this class and was a boring lecturer, he was an approachable and nice guy. If you know how to do the past exam problems and how to apply the concepts, the tests are not horrible. It helps if you have a good TA. Quizzes are difficult, homework is easy.",03/08/2011,3,3.0,,3,Meh,2.5,2.5,3,No,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,17221709,0,,poor,1,PHYS101,"This past semester in physics has been a terrible experience for me.  Gammie was not helpful, exams were tricky and not representative of what was taught in lecture",05/17/2010,5,5.0,,1,Sorta interested,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,poor,good,poor,0,17207547,0,,poor,1,PHYS101,"horrible professor. can not teach to save his life. never connects w/ students. exams are not representative of material covered in discussion or past practice exams. earned a perfect score in practically everything but the exams and the final. i still don't understand why. there are curves, but don't let that fool you.",05/15/2010,5,5.0,,1,Really into it,1,1.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,poor,0,17158402,0,,poor,2,PHYS101,too hard for physics 101!,05/09/2010,5,5.0,,1,Low,1.5,1.5,1,Yes,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,poor,0,16029646,0,,poor,2,PHYS101,"I would NOT take physics with Gammie.  He's not that great and expects way to much from students taking an introductory physics class.  i'd recommend the community college, cause this guy can't teach",07/10/2009,5,5.0,,1,Low,1.5,1.5,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,15953389,0,,poor,3,PHYS101,a word to the wise... STAY AWAY!,06/11/2009,5,5.0,,1,Meh,2,2.0,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,poor,0,15932047,0,,poor,2,PHYS101,All the comments below are pretty accurate.  He was a horrible teacher and shouldn't be allowed to teach 101.,06/04/2009,5,5.0,,1,Sorta interested,1.5,1.5,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,average,0,15923664,0,,average,3,PHYS101,"I guess I'm not the only one who thought this class was hard. I wanted to do well in it but I just couldn't. Everything about it was hard, except labs, which were super easy and just following directions. Gammie's lectures weren't enlightening but the little experiments were cool, yet useless.",06/02/2009,5,5.0,,2,Really into it,2.5,2.5,1,No,N/A,1112,N/A,,N/A,,people,people
N/A,average,good,poor,0,15889317,0,,poor,2,PHYS101,Gammie is really not that great.  The guest lecturer on the last day of class was way better than the professor for the course.  Very tough for a 101 level class.    Lecture is mandatory and useless.  Students are given equations with no explanation of how to use them.  I'd avoid him,05/23/2009,4,4.0,,1,Sorta interested,1.5,1.5,1,No,N/A,1112,N/A,,N/A,,people,people
