attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,poor,good,poor,0,26676291,1,,poor,1,ADV281,If an assignment is due you better be to class real early or he literally will not accept it and you receive a 0. His lectures are quite unclear as he goes off on random tangents. The quizzes had questions that have never been covered even if you went to class and did the online readings. Not much respect for his own students.,05/31/2016,5,5.0,,1,N/A,1,1.0,1,No,No,1112,Yes,,B,,person,people
Mandatory,average,average,average,1,25626837,0,,good,3,ADV281,"Extremely helpful, knowledgeable professor. Will put in the time for students who also put in the time! ",12/10/2015,3,3.0,,4,Really into it,3.5,3.5,1,Yes,N/A,1112,Yes,,N/A,,people,person
Mandatory,good,good,good,2,25223577,1,,good,5,ADV281,"i can't understand why there are so many negative comments. To be honest, Kevin is a very strict professor. He does not accept you homework if you are late for class. He always has a poker face. His tests are always hard. But anyway I did learn a lot from this course. It's the best advertising class I have ever had.",10/02/2015,4,4.0,,5,It's my life,5,5.0,1,No,N/A,1112,Yes,,A-,,person,people
Not Mandatory,average,good,average,2,24857279,0,,good,3,ADV281,The class was pretty tough but I learned a ton of very applicable information.,05/18/2015,4,4.0,,4,Really into it,3.5,3.5,1,Yes,Yes,1112,Yes,,B+,,people,people
Not Mandatory,poor,good,poor,0,24777574,1,,poor,1,ADV281,WORST PROFESSOR EVER. IF YOU ARE LATE BY ONE MINUTE TO CLASS THEN YOUR HOMEWORK RECEIVES A ZERO. ONLINE QUIZZES ARE UP FOR 48 HOURS ONLY. IF YOU MISS IT YOU MISS IT FOR GOOD. NO REVIEW MATERIAL OR ANY HELP BEFORE THE TEST AND EXAM WHATSOEVER. LECTURES DON'T HELP.,05/08/2015,5,5.0,,1,Meh,1,1.0,1,No,N/A,1112,Yes,,N/A,,person,people
N/A,poor,good,poor,1,24773060,0,,poor,1,ADV281,"tests are hard, lectures are long and boring.  always tries to remember the name of students who speak in the class, which is useless.  zero tolerance on late submission of homework-- you will get zero if you are late for even 1 second. homework are complicated but he seldom explains. notes are important but he never provides slides after class",05/07/2015,4,4.0,,1,Low,1,1.0,1,Yes,N/A,1112,Yes,,N/A,,people,person
N/A,average,good,good,1,24174013,1,,good,3,ADV281,"He does not clarify how to do the assignments unless you ask. Pay attention in class, even the details. The problem with his lecture is that he does not emphasize those little details and then he has them on the tests and quizzes. But you can find those information in the book. Read&pay attention then you won't complain about his class.",12/23/2014,4,4.0,,5,Really into it,4,4.0,1,Yes,N/A,1112,Yes,,N/A,,person,person
Not Mandatory,good,average,good,3,23856936,3,,good,4,ADV281,"What people have said on here is a bit unfair. He does try; it's the students who don't care. He is actually a nice person as long as you aren't rude. If you show up to office hours, he is always there and will work to build a relationship with you and give you great feedback. He knows his stuff and will do all he can to help those who actually try",11/19/2014,3,3.0,,4,Really into it,4,4.0,1,Yes,N/A,1112,Yes,,A,,people,people
N/A,average,good,poor,5,23835061,2,,poor,2,ADV281,"Wow this guy is 1 of a kind. NOT FUNNY at all, TRIES to remember students names all semester and its extremely annoying and unnecessary. Tells people to get off laptops (I pay for this class I can quietly do what I want). Won't consider accepting assignments 1 second late (leave previous class early). Shouldn't be teaching anywhere, especially here",11/17/2014,5,5.0,,1,Low,1.5,1.5,1,No,N/A,1112,Yes,,N/A,,people,people
Not Mandatory,poor,good,poor,4,23833471,0,,poor,1,ADV281,"He's a horrible professor. He's a PhD from Stanford, so I thought I'd learn a lot from him but it was the worst possible ADV class I have ever taken. It made me question my major. If you enter class a minute late he won't accept your assignment and you'll get a 0.  Also his assignments make no sense and have no relevance to anything. Avoid the guy",11/17/2014,5,5.0,,1,Meh,1,1.0,1,No,N/A,1112,Yes,,B,,people,people
